imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt3528284,Starting Over Again,2014,2014-02-12,Drama,130,Philippines,"Filipino, Tagalog",Olivia M. Lamasan,"Carmi Raymundo, Anjeli Pessumal",ABS-CBN Film Productions,7.1,477,,,$ 9189200,,5.0,
tt3528756,El incidente,2014,2015-09-10,"Horror, Sci-Fi, Thriller",100,Mexico,Spanish,Isaac Ezban,Isaac Ezban,Morbido Films,6.4,3078,,,,,41.0,40.0
tt3528852,Eroddity(s),2014,2014-04-23,"Drama, Fantasy, Horror",70,USA,English,Steven Vasquez,Steven Vasquez,Babaloo Studios,4.1,198,$ 20000,,,,3.0,6.0
tt3528906,Our RoboCop Remake,2014,2014-02-06,"Animation, Action, Comedy",108,USA,English,"Kelsy Abbott, Paul Bartunek","Edward Neumeier, Michael Miner",A Bunch of Filmmakers,6.5,349,,,,,3.0,3.0
tt3529010,Como funcionan casi todas las cosas,2015,2015-11-12,Drama,95,Argentina,Spanish,Fernando Salem,"Esteban Garelli, Fernando Salem",El Perro en la Luna,6.7,299,,,,,2.0,4.0
tt3529052,Insane,2015,2020,"Action, Comedy, Crime",85,Italy,"Hindi, Italian, English",Eros D'Antona,Eros D'Antona,Funny Dreamers,6.1,193,,,,,4.0,1.0
tt3529110,Blood Moon,2014,2014-08-25,"Horror, Thriller, Western",90,UK,English,Jeremy Wooding,Alan Wightman,Michael Vine Associates,4.6,776,GBP 520000,,,,21.0,25.0
tt3529198,My Little Pony: Equestria Girls - Rainbow Rocks,2014,2014-09-27,"Animation, Adventure, Comedy",75,"USA, Canada","English, Hungarian","Jayson Thiessen, Ishi Rudell","Lauren Faust, Meghan McCarthy",DHX Media,6.9,2529,,,$ 360736,,36.0,4.0
tt3529344,The Tank,2017,2017-06-01,"Drama, Thriller",85,USA,English,Kellie Madison,"Nicky Hawthorne, Kellie Madison",Glacier Films,4.1,348,$ 3300000,,,,7.0,3.0
tt3529612,River of Fundament,2014,2014-02-12,Drama,319,USA,"English, Spanish",Matthew Barney,"Matthew Barney, David Grimm",Laurenz Foundation,7.0,167,,$ 44840,$ 44840,56.0,3.0,5.0
tt3529656,Meadowland - Scomparso,2015,2015-10-23,Drama,105,USA,English,Reed Morano,Chris Rossi,BRON Studios,5.8,3678,,,,67.0,22.0,43.0
tt3529664,Mountain Men,2014,2016-01-29,"Comedy, Drama",85,Canada,English,Cameron Labine,"Cameron Labine, Elan Mastai",Myriad Pictures,5.9,1495,$ 3000000,,,46.0,19.0,11.0
tt3530002,Sballati per le feste!,2015,2015-11-20,"Comedy, Fantasy",101,USA,English,Jonathan Levine,"Jonathan Levine, Kyle Hunter",Columbia Pictures,6.4,63398,$ 25000000,$ 43047372,$ 52395996,58.0,147.0,169.0
tt3530146,Scelta d'amore,2014,2014-11-12,"Comedy, Drama, Romance",88,USA,English,Dave Alan Johnson,"Jon Erwin, Theresa Preston",Coffee Shop Movie,5.8,1991,,,,,49.0,5.0
tt3530328,Haunted,2017,2017,"Horror, Thriller",86,Italy,English,Eros D'Antona,"Eros D'Antona, Eros D'Antona",Funny Dreamers,3.9,507,,,$ 215092,,10.0,1.0
tt3530418,Jo-seon-mi-nyeo-sahm-chung-sa,2014,2014-01-29,"Action, Comedy",107,South Korea,Korean,Jae-Hyun Park,,,5.5,346,,,$ 2707851,,3.0,7.0
tt3530456,A esmorga,2014,2014-11-15,Drama,111,Spain,Gallegan,Ignacio Vilar,"Eduardo Blanco Amor, Ignacio Vilar",Vía Láctea Filmes,6.4,221,,,$ 315047,,2.0,6.0
tt3530690,"10,000 Days",2014,2014-11-23,Sci-Fi,91,USA,English,Eric Small,Eric Small,Bahr Productions Inc.,2.7,681,$ 2500000,,,,20.0,2.0
tt3530830,FPS: First Person Shooter,2014,2014-04-08,Horror,80,Germany,English,Andreas Luetzelschwab,Andreas Luetzelschwab,A3 Film,4.2,304,,,,,10.0,12.0
tt3530896,ToY,2016,2016,"Drama, Romance",93,USA,English,Patrick Chapman,"Patrick Chapman, Andrew Hanson",Nut Bucket Films,5.4,435,,,,,3.0,1.0
tt3530970,La prima luce,2015,2015-09-24,Drama,106,Italy,"Spanish, Italian",Vincenzo Marra,"Angelo Carbone, Vincenzo Marra",Paco Cinematografica,6.2,179,,,$ 81146,,1.0,7.0
tt3530978,La corrispondenza,2016,2016-01-14,"Drama, Romance",122,Italy,English,Giuseppe Tornatore,Giuseppe Tornatore,Paco Cinematografica,6.1,3856,EUR 10000000,,$ 3832684,,17.0,42.0
tt3531202,Terre selvagge,2017,2017-08-02,"Action, Drama, History",96,"Ireland, Belgium, USA","English, Irish, French, Latin",Brendan Muldowney,Jamie Hannigan,Savage Productions,5.8,4340,EUR 4749500,,$ 23689,60.0,44.0,41.0
tt3531496,Rastakhiz: Rooze Rastakhiz,2014,2014-02-01,"Drama, History, War",160,Iran,"Persian, Arabic, French, Turkish, English",Ahmad Reza Darvish,Ahmad Reza Darvish,Tamasha Cultural Institute,6.9,690,,,,,2.0,1.0
tt3531578,Traders,2015,2016-03-11,Thriller,90,Ireland,English,"Rachael Moriarty, Peter Murphy","Rachael Moriarty, Peter Murphy",Coco Television,6.2,2268,,,$ 10696,,17.0,17.0
tt3531604,Gang of Ghosts,2014,2014-03-21,"Comedy, Horror",128,India,Hindi,Satish Kaushik,Rajesh Chawla,Venus Records & Tapes,3.6,348,,$ 5906,$ 5906,,7.0,7.0
tt3531824,Nerve,2016,2017-06-15,"Adventure, Crime, Drama",96,USA,English,"Henry Joost, Ariel Schulman","Jessica Sharzer, Jeanne Ryan",Allison Shearmur Productions,6.5,112666,$ 19000000,$ 38583626,$ 85251425,58.0,270.0,245.0
tt3531852,Bhoothnath Returns,2014,2014-04-11,"Comedy, Drama, Fantasy",155,India,Hindi,Nitesh Tiwari,"Piyush Gupta, Shreyas Jain",B.R. Studios,6.7,4776,,,$ 227756,,33.0,17.0
tt3532216,Barry Seal - Una storia americana,2017,2017-09-14,"Action, Biography, Comedy",115,"USA, Japan, Colombia","English, Spanish",Doug Liman,Gary Spinelli,Cross Creek Pictures,7.2,153394,$ 50000000,$ 51342000,$ 134866593,65.0,334.0,323.0
tt3532544,Creepers,2014,2014-10-01,Horror,93,USA,English,"Mike Lyddon, Jeremiah Kipp","Lafcadio Hearn, Joe R. Lansdale",Reel Progress,5.3,248,,,,,1.0,9.0
tt3532686,All About E,2015,2015-02-01,"Comedy, Drama, Romance",96,Australia,"English, Arabic",Louise Wadley,Louise Wadley,Girls' Own Pictures,4.8,899,AUD 780000,,,,28.0,27.0
tt3532850,Un amico molto speciale,2014,2014-12-04,Comedy,80,"France, Belgium",French,Alexandre Coffre,"Rachel Palmieri, Fabrice Carazzo",Quad Productions,6.3,622,,,$ 1061955,,2.0,16.0
tt3532976,The Current,2014,2014-01-01,"Drama, Family",85,USA,English,Nikita Zubarev,Scott A. Peterson,II Films,5.1,186,,,,,10.0,1.0
tt3533338,The Darkest Universe,2016,2016-11-04,"Comedy, Drama, Mystery",90,UK,English,"Tom Kingsley, Will Sharpe","Tiani Ghosh, Will Sharpe",,5.5,188,,,$ 2875,,1.0,15.0
tt3534282,Don Verdean,2015,2015-12-11,"Adventure, Comedy, Drama",90,USA,English,Jared Hess,"Jared Hess, Jerusha Hess",Buffalo Film Company (II),5.4,4779,,$ 31309,$ 31309,39.0,31.0,31.0
tt3534294,Entanglement,2017,2017-05-19,"Comedy, Drama, Romance",85,Canada,English,Jason James,Jason Filiatrault,Goodbye Productions,5.9,636,,,,54.0,12.0,38.0
tt3538666,Blood Is Blood,2016,2016-08-01,"Horror, Mystery, Thriller",80,USA,English,Stuart Sauvarin,Stuart Sauvarin,Sauvtrac,4.1,233,,,,,5.0,3.0
tt3539544,Harms,2013,2014-06-12,"Crime, Drama",102,Germany,German,Nikolai Müllerschön,Nikolai Müllerschön,Handschlag Film,5.9,164,,,,,1.0,17.0
tt3539966,Dishkiyaoon,2014,2014-03-28,"Action, Thriller",119,India,Hindi,Sanamjit Singh Talwar,Sanamjit Singh Talwar,Eros International,5.2,952,,$ 11288,$ 11288,,10.0,9.0
tt3540016,Kotigobba 2,2016,2018,"Action, Drama, Thriller",162,India,"Kannada, Tamil",K.S. Ravikumar,"K.S. Ravikumar, T. Sivakumar",Duhara Movies,6.5,999,INR 400000000,,,,5.0,8.0
tt3540136,Zhan lang,2015,2015-04-06,"Action, Crime, Thriller",90,China,"English, Mandarin",Jing Wu,"Qun Dong, Yan Gao",Beijing Dengfeng International Culture Communications Company,5.4,4135,$ 12000000,,$ 81411331,,40.0,28.0
tt3540420,The Wedlock,2014,2014-05-28,Drama,82,Iran,Persian,Rouhollah Hejazi,Ali Talebabadi,,6.2,674,$ 400000,,,,,1.0
tt3541028,Kalashnikov,2014,2014-07-23,"Crime, Drama",100,Iran,Persian,Saeed Soheili,"Mehdi mohammad Nejadian, Saeed Soheili",,4.8,350,,,$ 90393,,,1.0
tt3541080,Pod,2015,2015-08-28,"Horror, Mystery, Sci-Fi",76,USA,English,Mickey Keating,Mickey Keating,Alexander Groupe,4.4,3301,,,,,43.0,48.0
tt3541124,Kill That Bitch,2014,2014-02-04,Horror,68,USA,English,Dustin Mills,Dustin Mills,Dustin Mills Productions,4.3,168,,,,,7.0,7.0
tt3541262,L'impero e la gloria - Roaring Currents,2014,2014-07-30,"Action, Drama, History",128,South Korea,"Korean, Japanese, English, Hindi",Han-min Kim,"Cheol-Hong Jeon, Han-min Kim",CJ Entertainment,7.1,9991,$ 9500000,$ 2589811,$ 138342258,,52.0,40.0
tt3541358,Bulgarian Rhapsody,2014,2014-12-05,Drama,108,"Bulgaria, Israel","Bulgarian, German, Ladino",Ivan Nichev,"Yurii Dachev, Tatyana Granitova",Cinepaz EOOD,7.2,376,BGL 1776200,,,,3.0,
tt3541524,Live! Corsa contro il tempo,2019,2020-02-17,"Action, Crime, Thriller",98,"UK, USA",English,Steven C. Miller,Jeremy Drysdale,Solution Entertainment Group,5.3,4426,,,$ 638182,50.0,235.0,37.0
tt3542188,9. april,2015,2015-03-12,"Drama, History, War",93,Denmark,"Danish, German",Roni Ezra,Tobias Lindholm,Nordisk Film,6.6,4627,,,$ 2102722,,24.0,14.0
tt3542320,Heart Attack,2014,2014-01-31,"Action, Romance",142,India,Telugu,Puri Jagannadh,Puri Jagannadh,Puri Jagannadh Touring Talkies,5.3,603,,,,,5.0,1.0
tt3543234,Aire libre,2014,2014-05-22,"Drama, Romance",102,"Argentina, Uruguay",Spanish,Anahí Berneri,"Anahí Berneri, Javier van de Couter",BD Cine,5.3,267,,,$ 227781,,1.0,3.0
tt3543258,A Sunday Horse,2016,2016-07-04,"Biography, Family, Sport",108,USA,English,Vic Armstrong,"Fred T. Kuehnert, Fred T. Kuehnert",The Sunday Horse II,6.1,824,,,,,7.0,1.0
tt3543918,The Second Coming of Christ,2018,2018-03-06,"Action, Drama, Family",92,USA,English,Daniel Anghelcev,"Diana Angelson, Daniel Anghelcev",Flawless Production,4.5,352,,,,,21.0,6.0
tt3544008,Boy 7,2015,2015-08-20,"Drama, Mystery, Sci-Fi",108,Germany,German,Özgür Yildirim,"Philip Delmaar, Marco van Geffen",Hamster Film,5.7,956,,,,,2.0,25.0
tt3544014,Akron,2015,2016-07-01,"Drama, Romance",88,USA,English,"Sasha King, Brian O'Donnell","Brian O'Donnell, Brian O'Donnell",,6.6,1780,,,,,32.0,9.0
tt3544082,45 anni,2015,2015-11-05,"Drama, Romance",91,UK,English,Andrew Haigh,"Andrew Haigh, David Constantine",BFI Film Fund,7.1,30430,,$ 4247285,$ 14430249,94.0,163.0,292.0
tt3544112,Sing Street,2016,2016-11-09,"Comedy, Drama, Music",106,"Ireland, UK","English, French, Latin",John Carney,"Simon Carmody, John Carney",Cosmo Films,7.9,82856,,$ 3237118,$ 13624522,79.0,201.0,324.0
tt3544218,Belgica,2016,2016-03-02,Drama,127,"Belgium, France","Flemish, Dutch",Felix van Groeningen,"Arne Sierens, Felix van Groeningen",Menuet Producties,6.7,4060,,,$ 600455,63.0,5.0,58.0
tt3544326,Sunsu-ui sidae,2015,2015-03-05,"Action, Drama, Romance",113,South Korea,Korean,Sang-hoon Ahn,Se-hee Kim,Fineworks,5.9,361,,$ 10654,$ 3191168,,4.0,2.0
tt3544654,90210 Shark Attack,2014,2014-10-01,"Drama, Horror, Sci-Fi",75,USA,English,David DeCoteau,"Charlie Meadows, David DeCoteau",Rapid Heart Pictures,1.7,230,$ 1000000,,,,5.0,6.0
tt3545324,The Grief of Others,2015,2015-08-26,Drama,103,USA,English,Patrick Wang,"Leah Hager Cohen, Patrick Wang",In the Family,6.3,169,,,,78.0,,5.0
tt3545504,La valle dei cavalieri,2015,2015-11-13,"Adventure, Family, Fantasy",93,Norway,Norwegian,Thale Persen,"Lars Gudmestad, Harald Rosenløw-Eeg",Storm Films,5.6,164,NOK 25100000,,$ 2997287,,,3.0
tt3545892,Der letzte Mentsch,2014,2014-05-08,Drama,89,"Germany, Switzerland, France","German, Hungarian, Hebrew, English, Yiddish",Pierre-Henry Salfati,"Pierre-Henry Salfati, Almut Getto",Elsani Film,6.7,136,,,$ 52862,,5.0,12.0
tt3546114,Anatomia di un amore visto,2014,2014-07-18,"Drama, Romance",80,USA,English,Marina Rice Bader,Marina Rice Bader,Soul Kiss Films,4.7,2384,,,,,35.0,1.0
tt3546802,Within These Walls,2015,2015-03-07,Horror,95,USA,English,James Adam Tucker,"James Adam Tucker, Kelsey Zukowski",Sixgun Pictures,3.1,107,,,,,4.0,4.0
tt3547106,Don't Be Tired!,2013,2013-12-19,"Drama, Family",93,Iran,"Persian, English","Mohsen Gharaie, Afshin Hashemi","Reza Mirkarimi, Mohammad Rezaee Rad",Hozeh Honari Tehran,6.8,282,,,,,2.0,4.0
tt3547306,Cut Throat City,2020,2020-08-21,"Action, Crime, Drama",123,USA,English,RZA,P.G. Cuschieri,Rumble Riot Pictures,4.3,141,$ 8000000,$ 507436,$ 507974,67.0,6.0,22.0
tt3547616,All Is Well,2015,2015-08-21,"Comedy, Drama, Romance",126,India,Hindi,Umesh Shukla,"Umesh Shukla, Sumit Arora",T-Series,3.8,1452,,,$ 1843389,,13.0,14.0
tt3547682,Infection,2015,2016-03-31,"Horror, Thriller",85,Denmark,Danish,Bo Mikkelsen,Bo Mikkelsen,Meta Film,5.6,3501,,,$ 39234,60.0,31.0,47.0
tt3547740,La famiglia Bélier,2014,2015-03-26,"Comedy, Drama, Music",106,"France, Belgium","French, Sign Languages, Spanish",Eric Lartigau,"Victoria Bedos, Victoria Bedos",Jerico,7.3,23822,EUR 10962002,,$ 72751538,,40.0,102.0
tt3547782,Tussen 10 en 12,2014,2015-03-26,"Drama, Family",71,"Netherlands, Belgium, France",Dutch,Peter Hoogendoorn,Peter Hoogendoorn,Keren Cogan Films,6.6,164,,,,,,8.0
tt3547900,The Mirror,2014,2014-09-08,Horror,88,UK,English,Edward Boase,"Edward Boase, Edward Boase",Haunted Mirror,4.3,1137,,,,,37.0,18.0
tt3548028,Aardvark,2017,2018-04-13,Drama,89,USA,English,Brian Shoaf,Brian Shoaf,Before The Door Pictures,4.5,469,,,,37.0,11.0,17.0
tt3548276,Retribution,2016,2017-09-02,"Crime, Drama, Thriller",75,UK,English,"Danny Albury, David Bispham","Danny Albury, David Bispham",From The Ashes Films,6.1,485,,,,,13.0,1.0
tt3548442,Happy Camp,2014,2014-03-25,"Horror, Thriller",75,USA,English,Josh Anthony,"Josh Anthony, Michael Barbuto",Flower Films (II),3.5,308,,,,,1.0,11.0
tt3548862,Tête baissée,2015,2015-10-14,"Crime, Drama",110,"Bulgaria, France, Belgium","Turkish, English, Bulgarian, French",Kamen Kalev,"Emmanuel Courcol, Kamen Kalev",Le Pacte,6.4,211,,,$ 11161,,4.0,9.0
tt3548978,West of Her,2016,2018-02-06,"Drama, Romance",90,USA,English,Ethan Warren,"Ethan Warren, Ethan Warren",Corner Piece Productions,5.3,202,,,,,3.0,7.0
tt3549566,The Linda Vista Project,2015,2015,Horror,84,USA,English,John Rogers,"Mo Anouti, Edward Conna",Arwayne Productions,3.1,242,$ 1000000,,,,6.0,2.0
tt3549636,Save Yourself,2015,2015-11-28,"Horror, Thriller",91,"USA, Canada",English,Ryan M. Andrews,"Ryan M. Andrews, Ryan M. Andrews",,4.5,191,,,,,4.0,11.0
tt3549656,Chasing the Devil,2014,2014-03-07,Horror,84,USA,English,Mark Haber,Douglas Segal,Film Harvest,5.0,583,,,,,13.0,5.0
tt3550078,Aimy in a Cage,2015,2015-09-08,"Drama, Fantasy, Sci-Fi",79,USA,English,Hooroo Jackson,"Hooroo Jackson, Hooroo Jackson",Ankaboot Productions,5.2,540,,,,,22.0,35.0
tt3550344,Bankûbâ no Asahi,2014,2014-12-20,"Drama, History, Sport",132,"Japan, Canada",Japanese,Yûya Ishii,"Satoko Okudera, Satoko Okudera",Akita Television,6.2,205,,,,,5.0,7.0
tt3550444,Ækte vare,2014,2014-05-08,"Drama, Music",89,Denmark,Danish,Fenar Ahmad,Anders Ølholm,Beofilm,6.0,537,,,$ 442742,,,3.0
tt3550512,La Voz en Off,2014,2015-11-12,Drama,96,"Chile, France",Spanish,Cristián Jiménez,"Cristián Jiménez, Daniel Castro",Rouge International,6.1,115,,,,,,10.0
tt3550748,Gashi,2014,2014-04-10,"Drama, Thriller",117,South Korea,Korean,Tae-gyun Kim,Sung-min Lee,Nouvs Mediacorp,6.1,657,,,$ 726105,,6.0,1.0
tt3550902,6 Ways to Die,2015,2015-07-31,"Crime, Mystery, Thriller",103,USA,English,Nadeem Soumah,Nadeem Soumah,Formula Features,4.0,845,,,,,11.0,12.0
tt3551042,Magi,2016,2016-04-29,Horror,132,Turkey,English,Hasan Karacadag,Hasan Karacadag,J-Plan,5.5,1894,$ 1100000,,$ 810229,,14.0,3.0
tt3551400,Unnatural,2015,2015-10-16,"Action, Horror, Sci-Fi",89,USA,English,Hank Braxtan,"Arch Stanton, Ron Carlson",August Heart Entertainment,3.9,1701,$ 3000000,,,,25.0,18.0
tt3551840,La ballata di Gregorio Cortez,1982,1983-08-19,Western,106,USA,"English, Spanish",Robert M. Young,"Américo Paredes, Victor Villaseñor",American Playhouse,6.9,344,$ 1250000,,,,4.0,10.0
tt3552348,Mein Bruder heißt Robert und ist ein Idiot,2018,2018-11-22,Drama,180,"Germany, France, Switzerland",German,Philip Gröning,"Philip Gröning, Sabine Timoteo",Philip-Gröning-Filmproduktion,5.4,223,,,,,2.0,20.0
tt3552592,Fetish Factory,2017,2017,"Comedy, Horror, Sci-Fi",71,USA,English,Staci Layne Wilson,"Lony Ruhmann, Staci Layne Wilson",Blancbiehn Productions,2.5,169,,,,,13.0,10.0
tt3552638,Perez.,2014,2014-10-02,"Crime, Drama, Thriller",94,Italy,Italian,Edoardo De Angelis,"Edoardo De Angelis, Filippo Gravino",O' Groove,5.9,658,EUR 1,,$ 991494,,,10.0
tt3552642,7 Assassins,2013,2013-06-09,"Action, Adventure",103,"Hong Kong, China","Cantonese, Mandarin","Eric Tsang, Xin Xin Xiong",Xinyue Zhang,,5.0,303,,,,,2.0,2.0
tt3552892,Hungerford,2014,2018-04-15,"Action, Horror, Sci-Fi",79,UK,English,Drew Casson,"Drew Casson, Jess Cleverly",Wildseed Studios,3.8,1966,GBP 20000,,,,73.0,14.0
tt3552960,Le puits,2015,2016-03-08,Drama,96,Algeria,"French, Arabic",Lotfi Bouchouchi,Yacine Benelhadj,Agence Algérienne pour le Rayonnement Culturel (AARC),7.5,416,,,,,1.0,1.0
tt3553378,Sugar Mountain,2016,2016-12-09,"Drama, Thriller",106,USA,English,Richard Gray,"Abe Pogos, Abe Pogos",Yellow Brick Films,5.4,3500,,,,,50.0,10.0
tt3553442,Whiskey Tango Foxtrot,2016,2016-05-19,"Biography, Comedy, Drama",112,USA,"English, Pushto, Dari, French","Glenn Ficarra, John Requa","Robert Carlock, Kim Barker",Broadway Video,6.6,48770,$ 35000000,$ 23083334,$ 24972139,57.0,138.0,186.0
tt3553516,Bramman,2014,2014-02-21,"Action, Comedy, Drama",160,India,Tamil,Socrates,Socrates,Anto Joseph Film Company,3.7,129,,,,,1.0,
tt3553976,Captain Fantastic,2016,2016-12-07,"Comedy, Drama",118,USA,"English, Esperanto",Matt Ross,Matt Ross,Electric City Entertainment,7.9,182051,,$ 5879835,$ 23123592,72.0,450.0,318.0
tt3554164,Alison's Choice,2015,2015-06-27,"Comedy, Drama, Family",92,USA,English,Bruce Marchiano,Bruce Marchiano,MarchMin Films,5.2,139,$ 270000,,,,8.0,2.0
tt3554976,Bang-hwang-ha-neun kal-nal,2014,2014-04-10,"Action, Drama, Thriller",122,South Korea,Korean,Jeong-ho Lee,"Keigo Higashino, Jeong-ho Lee",CJ Entertainment,6.7,1171,,,$ 7326038,,8.0,10.0
tt3555036,Legend,2014,2014-03-28,"Action, Drama",168,India,Telugu,Boyapati Srinu,"M. Rathnam, Boyapati Srinu",14 Reels Entertainment,6.3,1684,,,INR 400400000,,12.0,5.0
tt3555534,Ho Gana Pokuna,2015,2015-12-11,"Drama, Family, Musical",120,Sri Lanka,Sinhalese,Indika Ferdinando,"Indika Ferdinando, Indika Ferdinando",,8.6,437,,,,,9.0,
tt3556386,Kokki - begushchiy doktor,1998,1998,"Comedy, Horror",80,Russia,Russian,Svetlana Baskova,,,5.8,107,,,,,1.0,1.0
tt3556584,Raivu,2014,2014-05-10,"Horror, Thriller",105,Japan,Japanese,Noboru Iguchi,"Yûsuke Yamada, Noboru Iguchi",Kadokawa,5.1,143,,,,,2.0,18.0
tt3557406,Don't Grow Up,2015,2015-12-16,"Drama, Horror, Sci-Fi",81,"France, Spain",English,Thierry Poiraud,Marie Garel-Weiss,Noodles Production,4.6,1011,EUR 2500000,,$ 3764,,8.0,27.0
tt3557828,Il venditore di medicine,2013,2014-04-29,Drama,105,"Italy, France",Italian,Antonio Morabito,"Antonio Morabito, Amedeo Pagani",Classic,6.8,361,,,,,1.0,4.0
tt3557946,Damaal Dumeel,2014,2014-04-18,"Comedy, Crime, Drama",118,India,Tamil,Shree,,Cameo Films India,5.3,141,,,,,1.0,7.0
tt3557964,Yennamo Yedho,2014,2014-04-25,"Comedy, Romance",143,India,Tamil,,Nandini Reddy,Ravi Prasad Productions,3.6,106,,,,,,1.0
tt3557988,Boologam,2015,2015,Action,143,India,Tamil,N. Kalyanakrishnan,N. Kalyanakrishnan,Aascar Film P.,5.8,658,INR 240000000,,,,3.0,3.0
tt3558190,Vishudhan,2013,2013-11-22,"Crime, Drama",132,India,Malayalam,Vysakh,"Vysakh, Vysakh",Anto Joseph Film Company,5.6,187,,,,,1.0,
tt3558196,W. - Witse de film,2014,2014-03-05,Crime,90,Belgium,Dutch,Frank van Mechelen,Ward Hulselmans,Skyline Entertainment,6.1,372,,,$ 294348,,3.0,3.0
tt3558642,"Nativity 3: Dude, Where's My Donkey?!",2014,2014-11-14,"Comedy, Family",109,UK,English,Debbie Isitt,Debbie Isitt,Mirrorball Films,3.6,1308,,,$ 11283866,,27.0,10.0
tt3559202,Tiempo sin aire,2015,2015-04-30,Drama,106,Spain,Spanish,"Andrés Luque, Samuel Martín Mateos","Javier Echániz, Juan Antonio Gil Bengoa",Tornasol Films,6.4,295,,,$ 160477,,1.0,7.0
tt3559570,2Survive,2015,2015-05-05,"Action, Adventure, Drama",94,USA,English,Tom Seidman,Tom Seidman,Honey Creek Pictures,5.1,199,,,,,6.0,2.0
tt3560148,"Fear, Inc.",2016,2016-10-21,"Action, Comedy, Horror",90,USA,English,Vincent Masciale,Luke Barnett,Lone Suspect,5.6,4464,,,,,49.0,34.0
tt3560364,Kiraathaka,2011,2011-06-24,"Comedy, Drama",161,India,Kannada,Pradeep Raj,,Amigo Indirajal Movies,7.0,139,,,,,,
tt3560464,Ten no Chasuke,2015,2015-06-27,"Action, Comedy, Fantasy",106,Japan,Japanese,SABU,"SABU, SABU",Bandai Visual Company,6.1,250,,,,,1.0,25.0
tt3560492,Kami no tsuki,2014,2014-11-15,Drama,126,Japan,Japanese,Daihachi Yoshida,"Mitsuyo Kakuta, Kaeko Hayafune",Robot Communications,6.9,750,,,$ 1399222,,2.0,9.0
tt3560546,Dead Girls,2014,2014,"Horror, Thriller",91,USA,English,"Neal E. Fischer, Del Harvey","Neal E. Fischer, Del Harvey",Rough Cut Films,3.4,174,$ 25000,,,,2.0,5.0
tt3560580,Eungjingja,2013,2013-10-31,"Drama, Thriller",103,South Korea,Korean,Dong-yeob Shin,"Dong-Yeop Sin, Joon-Hee Yoon",,5.7,157,,,$ 1018646,,4.0,
tt3560658,Missione suicida,2014,2014-09-24,"Action, Crime, Thriller",88,USA,"English, Filipino",Brian Clyde,Mike MacLean,New Horizons Picture,4.3,576,,,,,5.0,6.0
tt3560686,Durak,2014,2014-12-11,"Crime, Drama, Thriller",116,Russia,Russian,Yuriy Bykov,Yuriy Bykov,Rock Film Studio,8.0,11067,,,,83.0,26.0,63.0
tt3560704,Una donna per amica,2014,2014-02-27,Comedy,88,Italy,Italian,Giovanni Veronesi,"Giovanni Veronesi, Giovanni Veronesi",Fandango,5.3,590,,,$ 3965494,,,4.0
tt3560742,Shi cheng,2014,2014-10-23,"Action, Horror",95,Taiwan,Mandarin,Joe Chien,,Sun Entertainment Culture,4.0,633,,,$ 165653,,16.0,41.0
tt3561204,Friends Don't Let Friends,2017,2017-11-28,"Horror, Thriller",84,USA,English,James S. 'Jamie' Brown,"James S. 'Jamie' Brown, James S. 'Jamie' Brown",Brownwell Entertainment,3.1,168,,,,,2.0,5.0
tt3561236,Containment,2015,2015-09-11,"Horror, Sci-Fi, Thriller",77,UK,English,Neil Mcenery-West,"David Lemon, David Lemon",Bright Cold Day Films,4.9,2268,,,,,33.0,35.0
tt3561348,I nostri ragazzi,2014,2014-09-05,Drama,92,Italy,Italian,Ivano De Matteo,"Valentina Ferlan, Ivano De Matteo",Rodeo Drive,6.6,1412,,$ 7282,$ 1032651,,7.0,27.0
tt3561818,Third Eye,2014,2014-02-26,Horror,90,Philippines,"Filipino, Tagalog",Aloy Adlawan,"Aloy Adlawan, Aloy Adlawan",Regal Films,3.7,107,,,$ 229531,,3.0,
tt3562266,Natale a Palm Springs,2014,2014-11-23,"Comedy, Family",84,USA,English,Fred Olen Ray,"Fred Olen Ray, Jeffrey Schenck",Daro Film Distribution,5.2,215,,,,,2.0,1.0
tt3562786,Uncaged,2016,2016-02-02,"Comedy, Horror, Thriller",95,USA,English,Daniel Robbins,"Mark Rapaport, Daniel Robbins",Stag Pictures,4.0,1400,,,,,21.0,24.0
tt3562966,Tear Me Apart,2015,2015-10-31,"Horror, Romance, Thriller",86,UK,English,Alex Lightman,Tom Kerevan,Cannibal Films,4.6,273,,,,,8.0,15.0
tt3563080,Saya E Khuda E Zuljalal,2016,2016-12-16,"Action, Drama, History",105,Pakistan,Urdu,Umair Fazli,"Inam Qadri, Tauseef Razzaque",Jehan Films,6.9,129,PKR 60000000,,,,1.0,
